"{null=song_6983, Producer=George Martin, Tracknumber=2, Language=NULL, Genre={Blues rock|Hard rock}, Runtime={4.016666666666667|4.266666666666667}, Composer=NULL, Record=Apple Records, Artist=The Beatles, Type=NULL, Name=NULL, RDFSchema=Yer Blues, Writer=Lennon–McCartney, Album=The Beatles (album)}","{null=itunes_90010, URI2=birthday, Position=2, Time=4:00, URI1=album, PAGE=itunes - music - the beatles (white album) by the beatles, URI0=gb, Artist=the beatles, URI3=id401126224, Name=yer blues}"
"{null=song_6983, Producer=George Martin, Tracknumber=2, Language=NULL, Genre={Blues rock|Hard rock}, Runtime={4.016666666666667|4.266666666666667}, Composer=NULL, Record=Apple Records, Artist=The Beatles, Type=NULL, Name=NULL, RDFSchema=Yer Blues, Writer=Lennon–McCartney, Album=The Beatles (album)}","{null=itunes_107275, URI2=the-beatles-white-album, Position=2, Time=4:00, URI1=album, PAGE=itunes - music - the beatles (white album) by the beatles, URI0=us, Artist=the beatles, URI3=id401126224, Name=yer blues}"
"{null=song_6983, Producer=George Martin, Tracknumber=2, Language=NULL, Genre={Blues rock|Hard rock}, Runtime={4.016666666666667|4.266666666666667}, Composer=NULL, Record=Apple Records, Artist=The Beatles, Type=NULL, Name=NULL, RDFSchema=Yer Blues, Writer=Lennon–McCartney, Album=The Beatles (album)}","{null=itunes_153822, URI2=the-beatles-white-album, Position=2, Time=4:00, URI1=album, PAGE=itunes - music - the beatles (white album) by the beatles, URI0=bg, Artist=the beatles, URI3=id401126224, Name=yer blues}"
"{null=song_1420, Producer=George Martin, Tracknumber=NULL, Language=NULL, Genre={Pop music|Rock music}, Runtime=3.933333333, Composer=NULL, Record=Apple Records, Artist=The Beatles, Type=NULL, Name=NULL, RDFSchema=Dear Prudence, Writer=Lennon–McCartney, Album=The Beatles (album)}","{null=itunes_89993, URI2=birthday, Position=2, Time=3:55, URI1=album, PAGE=itunes - music - the beatles (white album) by the beatles, URI0=gb, Artist=the beatles, URI3=id401126224, Name=dear prudence}"
"{null=song_1420, Producer=George Martin, Tracknumber=NULL, Language=NULL, Genre={Pop music|Rock music}, Runtime=3.933333333, Composer=NULL, Record=Apple Records, Artist=The Beatles, Type=NULL, Name=NULL, RDFSchema=Dear Prudence, Writer=Lennon–McCartney, Album=The Beatles (album)}","{null=itunes_153805, URI2=the-beatles-white-album, Position=2, Time=3:55, URI1=album, PAGE=itunes - music - the beatles (white album) by the beatles, URI0=bg, Artist=the beatles, URI3=id401126224, Name=dear prudence}"
"{null=song_1420, Producer=George Martin, Tracknumber=NULL, Language=NULL, Genre={Pop music|Rock music}, Runtime=3.933333333, Composer=NULL, Record=Apple Records, Artist=The Beatles, Type=NULL, Name=NULL, RDFSchema=Dear Prudence, Writer=Lennon–McCartney, Album=The Beatles (album)}","{null=itunes_158127, URI2=good-night, Position=2, Time=3:55, URI1=album, PAGE=itunes - music - the beatles (white album) by the beatles, URI0=us, Artist=the beatles, URI3=id401126224, Name=dear prudence}"
"{null=song_1420, Producer=George Martin, Tracknumber=NULL, Language=NULL, Genre={Pop music|Rock music}, Runtime=3.933333333, Composer=NULL, Record=Apple Records, Artist=The Beatles, Type=NULL, Name=NULL, RDFSchema=Dear Prudence, Writer=Lennon–McCartney, Album=The Beatles (album)}","{null=itunes_128365, URI2=the-beatles-white-album, Position=2, Time=3:55, URI1=album, PAGE=itunes - music - the beatles (white album) by the beatles, URI0=jp, Artist=the beatles, URI3=id401126224, Name=dear prudence}"
"{null=song_1420, Producer=George Martin, Tracknumber=NULL, Language=NULL, Genre={Pop music|Rock music}, Runtime=3.933333333, Composer=NULL, Record=Apple Records, Artist=The Beatles, Type=NULL, Name=NULL, RDFSchema=Dear Prudence, Writer=Lennon–McCartney, Album=The Beatles (album)}","{null=itunes_107258, URI2=the-beatles-white-album, Position=2, Time=3:55, URI1=album, PAGE=itunes - music - the beatles (white album) by the beatles, URI0=us, Artist=the beatles, URI3=id401126224, Name=dear prudence}"
"{null=song_3084, Producer=NULL, Tracknumber=NULL, Language=NULL, Genre=Christmas music, Runtime=NULL, Composer=NULL, Record=NULL, Artist=Andy Williams, Type=NULL, Name=NULL, RDFSchema=It's the Most Wonderful Time of the Year, Writer={Edward Pola|George Wyle}, Album=The Andy Williams Christmas Album}","{null=itunes_132677, URI2=baby-its-cold-outside, Position=3, Time=2:30, URI1=album, PAGE=itunes - music - the essential now that's what i call christmas by various artists, URI0=us, Artist=andy williams, URI3=id291184660, Name=it's the most wonderful time of the year}"
"{null=song_5018, Producer=The Smeezingtons, Tracknumber=4, Language=NULL, Genre=Pop rock, Runtime=2.45, Composer=NULL, Record={Atlantic Records|Elektra Records}, Artist=Bruno Mars, Type=Promotional recording, Name=NULL, RDFSchema=Runaway Baby, Writer=Bruno Mars, Album=Doo-Wops & Hooligans}","{null=itunes_226677, URI2=grenade, Position=4, Time=2:28, URI1=album, PAGE=itunes - music - doo-wops & hooligans by bruno mars, URI0=us, Artist=bruno mars, URI3=id576654788, Name=runaway baby}"
"{null=song_2761, Producer=Tom Wilson (record producer), Tracknumber=NULL, Language=NULL, Genre=Folk music, Runtime=NULL, Composer=Bob Dylan, Record=Columbia Records, Artist=Bob Dylan, Type=NULL, Name=NULL, RDFSchema=I Don't Believe You (She Acts Like We Never Have Met), Writer=Bob Dylan, Album=Another Side of Bob Dylan}","{null=itunes_215076, URI2=all-i-really-want-to-do, Position=9, Time=4:23, URI1=album, PAGE=itunes - music - another side of bob dylan by bob dylan, URI0=us, Artist=bob dylan, URI3=id198161466, Name=i don't believe you (she acts like we never have met)}"
"{null=song_2761, Producer=Tom Wilson (record producer), Tracknumber=NULL, Language=NULL, Genre=Folk music, Runtime=NULL, Composer=Bob Dylan, Record=Columbia Records, Artist=Bob Dylan, Type=NULL, Name=NULL, RDFSchema=I Don't Believe You (She Acts Like We Never Have Met), Writer=Bob Dylan, Album=Another Side of Bob Dylan}","{null=itunes_127786, URI2=it-aint-me-babe, Position=9, Time=4:23, URI1=album, PAGE=itunes - music - another side of bob dylan by bob dylan, URI0=us, Artist=bob dylan, URI3=id198161466, Name=i don't believe you (she acts like we never have met)}"
"{null=song_2761, Producer=Tom Wilson (record producer), Tracknumber=NULL, Language=NULL, Genre=Folk music, Runtime=NULL, Composer=Bob Dylan, Record=Columbia Records, Artist=Bob Dylan, Type=NULL, Name=NULL, RDFSchema=I Don't Believe You (She Acts Like We Never Have Met), Writer=Bob Dylan, Album=Another Side of Bob Dylan}","{null=itunes_210506, URI2=id198161466, Position=9, Time=4:23, URI1=album, PAGE=itunes - music - another side of bob dylan by bob dylan, URI0=us, Artist=bob dylan, URI3=null, Name=i don't believe you (she acts like we never have met)}"
"{null=song_2761, Producer=Tom Wilson (record producer), Tracknumber=NULL, Language=NULL, Genre=Folk music, Runtime=NULL, Composer=Bob Dylan, Record=Columbia Records, Artist=Bob Dylan, Type=NULL, Name=NULL, RDFSchema=I Don't Believe You (She Acts Like We Never Have Met), Writer=Bob Dylan, Album=Another Side of Bob Dylan}","{null=itunes_103141, URI2=i-dont-believe-you-she-acts, Position=9, Time=4:23, URI1=album, PAGE=itunes - music - another side of bob dylan by bob dylan, URI0=us, Artist=bob dylan, URI3=id198161466, Name=i don't believe you (she acts like we never have met)}"
