actors_16,golden_globes_2279,1.0
actors_22,golden_globes_2263,1.0
actors_23,golden_globes_2252,1.0
actors_24,golden_globes_2240,1.0
actors_25,golden_globes_2226,1.0
actors_26,golden_globes_2221,1.0
actors_27,golden_globes_2216,1.0
actors_28,golden_globes_2211,1.0
actors_29,golden_globes_2198,1.0
actors_30,golden_globes_2184,1.0
actors_31,golden_globes_2164,1.0
actors_32,golden_globes_2147,1.0
actors_33,golden_globes_2129,1.0
actors_35,golden_globes_2078,1.0
actors_36,golden_globes_2062,1.0
actors_37,golden_globes_2042,1.0
actors_38,golden_globes_2013,1.0
actors_39,golden_globes_2000,1.0
actors_40,golden_globes_1983,1.0
actors_41,golden_globes_1979,1.0
actors_42,golden_globes_1963,1.0
actors_43,golden_globes_1950,1.0
actors_44,golden_globes_1910,1.0
actors_45,golden_globes_1891,1.0
actors_46,golden_globes_1860,1.0
actors_47,golden_globes_1819,1.0
actors_48,golden_globes_1772,1.0
actors_49,golden_globes_1733,1.0
actors_50,golden_globes_1684,1.0
actors_51,golden_globes_1656,1.0
actors_52,golden_globes_1608,1.0
actors_53,golden_globes_1566,1.0
actors_54,golden_globes_1541,1.0
actors_55,golden_globes_1482,1.0
actors_56,golden_globes_1434,1.0
actors_57,golden_globes_1384,1.0
actors_58,golden_globes_1325,1.0
actors_59,golden_globes_1282,1.0
actors_60,golden_globes_1236,1.0
actors_61,golden_globes_1189,1.0
actors_62,golden_globes_1125,1.0
actors_63,golden_globes_1087,1.0
actors_64,golden_globes_1020,1.0
actors_65,golden_globes_974,1.0
actors_66,golden_globes_920,1.0
actors_67,golden_globes_866,1.0
actors_68,golden_globes_812,1.0
actors_69,golden_globes_758,1.0
actors_70,golden_globes_720,1.0
actors_71,golden_globes_672,1.0
actors_72,golden_globes_623,1.0
actors_73,golden_globes_565,1.0
actors_74,golden_globes_511,1.0
actors_75,golden_globes_454,1.0
actors_76,golden_globes_414,1.0
actors_77,golden_globes_366,1.0
actors_78,golden_globes_316,1.0
actors_95,golden_globes_2277,1.0
actors_96,golden_globes_2275,1.0
actors_100,golden_globes_2264,1.0
actors_101,golden_globes_2255,1.0
actors_103,golden_globes_2230,1.0
actors_105,golden_globes_2217,1.0
actors_106,golden_globes_2212,1.0
actors_107,golden_globes_2205,1.0
actors_108,golden_globes_2187,1.0
actors_109,golden_globes_2165,1.0
actors_110,golden_globes_2150,1.0
actors_111,golden_globes_2128,1.0
actors_112,golden_globes_2114,1.0
actors_113,golden_globes_2093,1.0
actors_114,golden_globes_2064,1.0
actors_115,golden_globes_2043,1.0
actors_116,golden_globes_2023,1.0
actors_117,golden_globes_2004,1.0
actors_118,golden_globes_1988,1.0
actors_119,golden_globes_1970,1.0
actors_120,golden_globes_1953,1.0
actors_121,golden_globes_1917,1.0
actors_122,golden_globes_1895,1.0
actors_123,golden_globes_1854,1.0
actors_124,golden_globes_1814,1.0
actors_125,golden_globes_1785,1.0
actors_126,golden_globes_1733,1.0
actors_127,golden_globes_1657,1.0
actors_128,golden_globes_1569,1.0
actors_129,golden_globes_1533,1.0
actors_130,golden_globes_1436,1.0
actors_131,golden_globes_1388,1.0
actors_132,golden_globes_1330,1.0
actors_133,golden_globes_1286,1.0
actors_134,golden_globes_1242,1.0
actors_135,golden_globes_1184,1.0
actors_136,golden_globes_1131,1.0
actors_137,golden_globes_1080,1.0
actors_138,golden_globes_1027,1.0
actors_139,golden_globes_924,1.0
actors_140,golden_globes_872,1.0
actors_141,golden_globes_817,1.0
actors_142,golden_globes_759,1.0
actors_143,golden_globes_717,1.0
actors_144,golden_globes_672,1.0
actors_146,golden_globes_562,1.0
actors_147,golden_globes_513,1.0
actors_148,golden_globes_463,1.0
actors_149,golden_globes_417,1.0
actors_150,golden_globes_372,1.0
